fotograma,tipo_objeto,confianza,identificador_tracking,x1,y1,x2,y2,matrícula_en_su_caso,texto_matricula
1979,car,0.5628634691238403,73,1151,309,1205,351,N/A,N/A
1979,bicycle,0.7428578734397888,76,16,370,226,545,N/A,N/A
1979,car,0.686103105545044,77,1432,321,1513,382,N/A,N/A
1979,person,0.7551065683364868,78,33,245,202,504,N/A,N/A
1979,motorbike,0.4954855442047119,79,1012,327,1057,411,N/A,N/A
1980,car,0.7681019902229309,72,1322,318,1396,378,N/A,N/A
1980,car,0.5786052346229553,73,1149,309,1206,351,N/A,N/A
1980,bicycle,0.800963819026947,76,0,371,198,553,N/A,N/A
1980,car,0.6815012693405151,77,1432,321,1513,382,N/A,N/A
1980,person,0.6903032660484314,78,3,240,168,510,N/A,N/A
1981,car,0.7572133541107178,72,1320,318,1394,377,N/A,N/A
1981,car,0.607506275177002,73,1148,309,1206,353,N/A,N/A
1981,bicycle,0.6934682726860046,76,0,377,171,552,N/A,N/A
1981,car,0.684524416923523,77,1433,321,1512,382,N/A,N/A
1981,person,0.7329398989677429,78,0,236,139,507,N/A,N/A
1982,car,0.7363994717597961,72,1318,317,1392,375,N/A,N/A
1982,car,0.5887934565544128,73,1147,309,1206,353,N/A,N/A
1982,bicycle,0.6572881937026978,76,0,406,140,550,N/A,N/A
1982,car,0.7002077698707581,77,1432,321,1512,382,N/A,N/A
1982,person,0.7621392011642456,78,0,235,105,507,N/A,N/A
1982,person,0.5970138907432556,79,995,301,1048,411,N/A,N/A
1983,car,0.7338987588882446,72,1317,317,1390,375,N/A,N/A
1983,car,0.5734122395515442,73,1147,309,1207,354,N/A,N/A
1983,bicycle,0.6455230116844177,76,0,424,109,550,N/A,N/A
1983,car,0.6988868713378906,77,1433,321,1512,382,N/A,N/A
1983,person,0.4404309391975403,78,0,237,78,504,N/A,N/A
1983,motorbike,0.5041070580482483,79,988,319,1042,416,N/A,N/A
1984,car,0.71563321352005,72,1315,317,1390,374,N/A,N/A
1984,car,0.5973360538482666,73,1147,308,1207,354,N/A,N/A
1984,bicycle,0.45282530784606934,76,0,434,76,556,N/A,N/A
1984,car,0.700790524482727,77,1433,321,1513,382,N/A,N/A
1985,car,0.7217936515808105,72,1313,317,1389,374,N/A,N/A
1985,car,0.6107107996940613,73,1147,308,1207,354,N/A,N/A
1985,bicycle,0.6166800856590271,76,0,440,41,560,N/A,N/A
1985,car,0.7054340243339539,77,1433,321,1513,382,N/A,N/A
1986,car,0.7214788198471069,72,1313,318,1389,374,N/A,N/A
1986,car,0.6201474666595459,73,1146,308,1206,354,N/A,N/A
1986,car,0.7021347880363464,77,1433,321,1513,382,N/A,N/A
1986,motorbike,0.5631656646728516,79,970,323,1026,427,N/A,N/A
1987,car,0.726054310798645,72,1312,318,1388,374,N/A,N/A
1987,car,0.6059798002243042,73,1147,308,1206,354,N/A,N/A
1987,car,0.7042827606201172,77,1433,321,1513,382,N/A,N/A
1988,car,0.738464891910553,72,1310,317,1387,373,N/A,N/A
1988,car,0.6375030875205994,73,1147,308,1206,355,N/A,N/A
1988,car,0.7003533840179443,77,1433,321,1513,382,N/A,N/A
1988,motorbike,0.4716586768627167,79,955,328,1018,432,N/A,N/A
1989,car,0.7346022129058838,72,1308,317,1387,372,N/A,N/A
1989,car,0.6175873875617981,73,1147,308,1206,355,N/A,N/A
1989,car,0.7047551870346069,77,1433,321,1513,382,N/A,N/A
1989,motorbike,0.5216214656829834,79,946,332,1011,435,N/A,N/A
1990,car,0.7147344350814819,72,1306,317,1384,371,N/A,N/A
1990,car,0.6446781754493713,73,1147,308,1206,355,N/A,N/A
1990,car,0.71199631690979,77,1432,321,1513,382,N/A,N/A
1990,motorbike,0.48427966237068176,79,939,332,1005,438,N/A,N/A
1991,car,0.7059476375579834,72,1305,318,1383,370,N/A,N/A
1991,car,0.6367788314819336,73,1147,309,1206,355,N/A,N/A
1991,car,0.7056681513786316,77,1432,321,1513,382,N/A,N/A
1991,motorbike,0.43543335795402527,79,930,333,1000,442,N/A,N/A
1992,car,0.6978936791419983,72,1304,318,1380,369,N/A,N/A
1992,car,0.6561182141304016,73,1146,309,1206,355,N/A,N/A
1992,car,0.7127926349639893,77,1432,321,1513,382,N/A,N/A
1992,person,0.5688003897666931,79,925,303,994,427,N/A,N/A
1993,car,0.6923271417617798,72,1303,318,1378,369,N/A,N/A
1993,car,0.626409113407135,73,1146,309,1206,355,N/A,N/A
1993,car,0.7191840410232544,77,1431,321,1513,382,N/A,N/A
1993,person,0.48425617814064026,79,915,290,986,418,N/A,N/A
1994,car,0.6610177159309387,72,1304,317,1376,368,N/A,N/A
1994,car,0.6367529630661011,73,1145,308,1206,355,N/A,N/A
1994,car,0.7240197062492371,77,1431,321,1512,382,N/A,N/A
1994,person,0.5310383439064026,79,905,285,978,426,N/A,N/A
1995,car,0.6412377953529358,72,1303,316,1373,368,N/A,N/A
1995,car,0.6350405812263489,73,1145,308,1206,355,N/A,N/A
1995,car,0.7222820520401001,77,1431,321,1512,382,N/A,N/A
1995,person,0.5504075288772583,79,891,279,969,427,N/A,N/A
1996,car,0.6789454221725464,72,1303,317,1371,368,N/A,N/A
1996,car,0.6424559950828552,73,1145,308,1205,355,N/A,N/A
1996,car,0.7195903062820435,77,1431,321,1512,382,N/A,N/A
1996,person,0.5305542349815369,79,883,282,961,425,N/A,N/A
1997,car,0.6776773929595947,72,1303,316,1370,368,N/A,N/A
1997,car,0.6600081324577332,73,1143,307,1205,355,N/A,N/A
1997,car,0.7223026752471924,77,1431,321,1512,382,N/A,N/A
1997,person,0.5312338471412659,79,871,278,956,425,N/A,N/A
1998,car,0.690788745880127,72,1303,316,1369,367,N/A,N/A
1998,car,0.6686353087425232,73,1141,307,1205,354,N/A,N/A
1998,car,0.721980631351471,77,1431,321,1512,382,N/A,N/A
1998,person,0.502800464630127,79,858,275,944,427,N/A,N/A
1999,car,0.690432608127594,72,1303,316,1368,367,N/A,N/A
1999,car,0.6966312527656555,73,1140,307,1205,354,N/A,N/A
1999,car,0.7178646922111511,77,1431,321,1512,382,N/A,N/A
1999,person,0.6675060391426086,79,843,271,934,436,N/A,N/A
2000,car,0.6984545588493347,72,1302,316,1368,367,N/A,N/A
2000,car,0.6914998888969421,73,1140,307,1206,354,N/A,N/A
2000,car,0.7276759743690491,77,1431,321,1512,382,N/A,N/A
2000,person,0.6618543863296509,79,832,266,920,441,N/A,N/A
2000,motorbike,0.6789398193359375,80,828,331,918,484,N/A,N/A
2001,car,0.6924636363983154,72,1300,317,1367,367,N/A,N/A
2001,car,0.6945491433143616,73,1141,307,1207,355,N/A,N/A
2001,car,0.7218619585037231,77,1432,321,1512,382,N/A,N/A
2001,person,0.6841577887535095,79,817,265,909,444,N/A,N/A
2001,motorbike,0.5844923853874207,80,812,334,906,489,N/A,N/A
2002,car,0.7161663174629211,72,1299,318,1366,367,N/A,N/A
2002,car,0.698352575302124,73,1141,307,1208,355,N/A,N/A
2002,car,0.7230997681617737,77,1432,321,1512,382,N/A,N/A
2002,person,0.6729921102523804,79,798,269,896,452,N/A,N/A
2002,motorbike,0.6152737140655518,80,794,335,891,496,N/A,N/A
2003,car,0.705937385559082,72,1299,318,1365,366,N/A,N/A
2003,car,0.7252364158630371,73,1141,307,1207,356,N/A,N/A
2003,car,0.7190709710121155,77,1432,321,1512,382,N/A,N/A
2003,person,0.6561999320983887,79,780,270,887,454,N/A,N/A
2003,motorbike,0.7486173510551453,80,774,329,883,503,N/A,N/A
2004,car,0.7109441161155701,72,1298,318,1362,366,N/A,N/A
2004,car,0.7379245162010193,73,1140,308,1207,356,N/A,N/A
2004,car,0.7229633927345276,77,1432,321,1512,382,N/A,N/A
2004,person,0.7268163561820984,79,762,269,872,453,N/A,N/A
2004,motorbike,0.6719838976860046,80,755,328,869,510,N/A,N/A
2005,car,0.7151604890823364,72,1297,318,1360,365,N/A,N/A
2005,car,0.7447590827941895,73,1140,308,1206,356,N/A,N/A
2005,car,0.7286466956138611,77,1432,321,1512,382,N/A,N/A
2005,person,0.6539497971534729,79,741,268,855,452,N/A,N/A
2005,motorbike,0.7517032623291016,80,731,327,851,520,N/A,N/A
2006,car,0.6964212656021118,72,1297,318,1359,365,N/A,N/A
2006,car,0.7378867268562317,73,1139,308,1207,356,N/A,N/A
2006,car,0.7295265793800354,77,1432,321,1512,382,N/A,N/A
2006,person,0.7263172268867493,79,719,268,838,470,N/A,N/A
2006,motorbike,0.7769893407821655,80,710,327,835,527,N/A,N/A
2007,car,0.6997562646865845,72,1297,318,1358,364,N/A,N/A
2007,car,0.7271662950515747,73,1139,308,1206,356,N/A,N/A
2007,car,0.7408105134963989,77,1432,321,1512,382,N/A,N/A
2007,person,0.6807641983032227,79,696,263,824,478,N/A,N/A
2007,motorbike,0.7089233994483948,80,680,327,820,535,N/A,N/A
2008,car,0.6849154233932495,72,1296,318,1357,364,N/A,N/A
2008,car,0.7105372548103333,73,1138,307,1206,356,N/A,N/A
2008,car,0.7395873665809631,77,1432,321,1512,382,N/A,N/A
2008,person,0.7023875713348389,79,678,261,805,484,N/A,N/A
2008,motorbike,0.7954379320144653,80,655,328,801,546,N/A,N/A
2009,car,0.6345468759536743,72,1295,319,1356,364,N/A,N/A
2009,car,0.7242214679718018,73,1138,307,1206,356,N/A,N/A
2009,car,0.738930881023407,77,1432,321,1512,382,N/A,N/A
2009,person,0.7313964366912842,79,648,258,785,488,N/A,N/A
2009,motorbike,0.7871297597885132,80,624,339,780,559,N/A,N/A
2010,car,0.6429577469825745,72,1294,319,1355,363,N/A,N/A
2010,car,0.7329310178756714,73,1138,307,1205,356,N/A,N/A
2010,car,0.7399448156356812,77,1432,321,1512,382,N/A,N/A
2010,person,0.7528002262115479,79,612,256,753,501,N/A,N/A
2010,motorbike,0.8281431198120117,80,587,328,763,572,N/A,N/A
2011,car,0.6671167612075806,72,1295,318,1354,363,N/A,N/A
2011,car,0.7274566292762756,73,1138,307,1204,357,N/A,N/A
2011,car,0.7340720891952515,77,1432,321,1512,382,N/A,N/A
2011,person,0.6572356820106506,79,580,253,739,519,N/A,N/A
2011,motorbike,0.7579521536827087,80,551,338,734,586,N/A,N/A
2012,car,0.67803555727005,72,1296,317,1353,362,N/A,N/A
2012,car,0.7330880761146545,73,1138,307,1204,358,N/A,N/A
2012,car,0.742022693157196,77,1432,321,1512,382,N/A,N/A
2012,person,0.6002379655838013,79,534,250,695,529,N/A,N/A
2012,motorbike,0.6943025588989258,80,508,327,715,603,N/A,N/A
2013,car,0.6711636781692505,72,1295,317,1353,362,N/A,N/A
2013,car,0.7566100358963013,73,1138,307,1204,358,N/A,N/A
2013,car,0.7415662407875061,77,1432,321,1512,382,N/A,N/A
2013,person,0.7023062109947205,79,490,244,652,533,N/A,N/A
2013,motorbike,0.7711547017097473,80,461,325,691,619,N/A,N/A
2014,car,0.6662410497665405,72,1292,317,1352,362,N/A,N/A
2014,car,0.7776547074317932,73,1138,307,1204,358,N/A,N/A
2014,car,0.7412838339805603,77,1432,321,1512,382,N/A,N/A
2014,person,0.7293089628219604,79,439,240,612,547,N/A,N/A
2014,motorbike,0.8181425929069519,80,406,326,660,639,N/A,N/A
2015,car,0.6273480653762817,72,1291,318,1351,361,N/A,N/A
2015,car,0.7767751812934875,73,1138,307,1204,358,N/A,N/A
2015,car,0.7416449785232544,77,1432,321,1512,382,N/A,N/A
2015,person,0.761724054813385,79,392,234,570,557,N/A,N/A
2015,motorbike,0.8776564002037048,80,343,329,626,663,N/A,N/A
2016,car,0.6056516766548157,72,1290,319,1349,361,N/A,N/A
2016,car,0.7732535004615784,73,1138,307,1204,357,N/A,N/A
2016,car,0.7448924779891968,77,1432,321,1512,382,N/A,N/A
2016,person,0.7951174974441528,79,320,229,523,580,N/A,N/A
2016,motorbike,0.7876180410385132,80,271,330,589,694,N/A,N/A
2017,car,0.6154576539993286,72,1290,319,1348,362,N/A,N/A
2017,car,0.7662119269371033,73,1137,307,1203,357,N/A,N/A
2017,car,0.7425404191017151,77,1432,321,1512,382,N/A,N/A
2017,person,0.8003626465797424,79,246,224,471,606,N/A,N/A
2017,motorbike,0.8377149701118469,80,186,331,545,722,N/A,N/A
2018,car,0.6328094601631165,72,1289,319,1348,361,N/A,N/A
2018,car,0.7750710844993591,73,1136,307,1203,358,N/A,N/A
2018,car,0.7400049567222595,77,1432,321,1512,382,N/A,N/A
2018,person,0.8284321427345276,79,158,218,409,635,N/A,N/A
2018,motorbike,0.8895727396011353,80,81,334,497,756,N/A,N/A
2019,car,0.6292780637741089,72,1289,318,1347,361,N/A,N/A
2019,car,0.7801195383071899,73,1135,306,1203,359,N/A,N/A
2019,car,0.7408322691917419,77,1432,321,1512,382,N/A,N/A
2019,person,0.7808928489685059,79,57,206,335,657,N/A,N/A
2019,motorbike,0.8840538263320923,80,17,327,440,799,N/A,N/A
2020,car,0.6446995139122009,72,1289,318,1346,361,N/A,N/A
2020,car,0.797268807888031,73,1133,306,1203,360,N/A,N/A
2020,car,0.7387829422950745,77,1432,321,1512,382,N/A,N/A
2020,person,0.8475707769393921,79,6,195,248,685,N/A,N/A
2020,motorbike,0.9213969707489014,80,0,329,375,784,N/A,N/A
2021,car,0.6726112961769104,72,1289,318,1346,361,N/A,N/A
2021,car,0.7885155081748962,73,1133,306,1203,361,N/A,N/A
2021,car,0.74076908826828,77,1432,321,1512,382,N/A,N/A
2021,motorbike,0.8406211733818054,80,0,331,296,791,N/A,N/A
2022,car,0.6393617987632751,72,1288,318,1345,361,N/A,N/A
2022,car,0.779832124710083,73,1133,306,1204,361,N/A,N/A
2022,car,0.7345678806304932,77,1432,321,1512,382,N/A,N/A
2022,motorbike,0.8366364240646362,80,0,332,198,811,N/A,N/A
2023,car,0.6740365624427795,72,1288,318,1343,361,N/A,N/A
2023,car,0.7966310977935791,73,1131,306,1204,362,N/A,N/A
2023,car,0.729240357875824,77,1432,321,1512,382,N/A,N/A
2024,car,0.6743065118789673,72,1288,318,1344,360,N/A,N/A
2024,car,0.8069552183151245,73,1129,306,1204,362,N/A,N/A
2024,car,0.7304562926292419,77,1432,321,1512,382,N/A,N/A
2025,car,0.6775795221328735,72,1287,318,1343,359,N/A,N/A
2025,car,0.8138247728347778,73,1128,307,1203,362,N/A,N/A
2025,car,0.7286527752876282,77,1432,321,1512,382,N/A,N/A
2025,car,0.5877611041069031,81,1343,323,1386,357,N/A,N/A
2026,car,0.6811240315437317,72,1287,317,1343,359,N/A,N/A
2026,car,0.806396484375,73,1128,307,1203,362,N/A,N/A
2026,car,0.7363877892494202,77,1432,321,1512,382,N/A,N/A
2026,car,0.5791298747062683,81,1342,323,1386,357,N/A,N/A
2027,car,0.6829797029495239,72,1287,317,1342,359,N/A,N/A
2027,car,0.7900930643081665,73,1126,306,1203,363,N/A,N/A
2027,car,0.7357215285301208,77,1432,321,1512,382,N/A,N/A
2027,car,0.5688145756721497,81,1341,323,1386,357,N/A,N/A
2028,car,0.6987528800964355,72,1286,316,1341,359,N/A,N/A
2028,car,0.7953954339027405,73,1125,306,1204,363,N/A,N/A
2028,car,0.7282861471176147,77,1432,321,1512,382,N/A,N/A
2028,car,0.5809915661811829,81,1341,323,1386,357,N/A,N/A
2029,car,0.6966649293899536,72,1285,316,1340,360,N/A,N/A
2029,car,0.7997668981552124,73,1124,306,1204,364,N/A,N/A
2029,car,0.7260661721229553,77,1432,322,1512,382,N/A,N/A
2029,car,0.5456192493438721,81,1340,323,1386,357,N/A,N/A
2030,car,0.6853991150856018,72,1285,316,1339,359,N/A,N/A
2030,car,0.7999138236045837,73,1124,306,1204,365,N/A,N/A
2030,car,0.7289002537727356,77,1432,321,1512,382,N/A,N/A
2030,car,0.5444561243057251,81,1339,323,1386,356,N/A,N/A
2031,car,0.6935768723487854,72,1285,316,1339,359,N/A,N/A
2031,car,0.7991875410079956,73,1124,305,1204,365,N/A,N/A
2031,car,0.7325705289840698,77,1432,322,1512,382,N/A,N/A
2031,car,0.5616318583488464,81,1338,322,1385,356,N/A,N/A
2031,person,0.776222288608551,82,17,193,165,559,N/A,N/A
2032,car,0.6901160478591919,72,1284,317,1339,359,N/A,N/A
2032,car,0.7939935922622681,73,1125,304,1204,365,N/A,N/A
2032,car,0.7320231795310974,77,1431,322,1512,382,N/A,N/A
2032,car,0.5535795092582703,81,1338,322,1385,356,N/A,N/A
2032,person,0.8682926297187805,82,64,197,210,547,N/A,N/A
2033,car,0.6806588172912598,72,1285,317,1338,358,N/A,N/A
2033,car,0.7896596193313599,73,1125,303,1204,365,N/A,N/A
2033,car,0.7390561699867249,77,1431,322,1512,382,N/A,N/A
2033,car,0.5649660229682922,81,1339,322,1385,356,N/A,N/A
2033,person,0.8316129446029663,82,120,199,261,539,N/A,N/A
2034,car,0.6648798584938049,72,1285,318,1339,357,N/A,N/A
2034,car,0.7782864570617676,73,1123,303,1204,365,N/A,N/A
2034,car,0.7338050007820129,77,1431,322,1512,382,N/A,N/A
2034,car,0.5686662197113037,81,1340,322,1384,355,N/A,N/A
2034,person,0.8386366963386536,82,174,211,302,536,N/A,N/A
2035,car,0.6865278482437134,72,1285,318,1339,357,N/A,N/A
2035,car,0.7825344204902649,73,1120,303,1203,366,N/A,N/A
2035,car,0.7316433787345886,77,1431,322,1512,382,N/A,N/A
2035,car,0.5897945761680603,81,1341,322,1384,355,N/A,N/A
2035,person,0.8574120402336121,82,224,215,345,531,N/A,N/A
2036,car,0.6932778358459473,72,1285,318,1340,357,N/A,N/A
2036,car,0.7884959578514099,73,1120,304,1202,367,N/A,N/A
2036,car,0.7308338284492493,77,1431,322,1512,382,N/A,N/A
2036,car,0.594430148601532,81,1341,322,1384,355,N/A,N/A
2036,person,0.8313134908676147,82,264,221,385,519,N/A,N/A
2037,car,0.7074381709098816,72,1284,318,1340,357,N/A,N/A
2037,car,0.793419599533081,73,1120,304,1202,367,N/A,N/A
2037,car,0.733378529548645,77,1431,322,1512,382,N/A,N/A
2037,car,0.5939029455184937,81,1342,322,1384,354,N/A,N/A
2037,person,0.8222933411598206,82,301,226,415,516,N/A,N/A
2038,car,0.7043753862380981,72,1284,318,1340,357,N/A,N/A
2038,car,0.788412868976593,73,1119,304,1202,367,N/A,N/A
2038,car,0.7329872250556946,77,1431,322,1512,382,N/A,N/A
2038,car,0.6073079109191895,81,1342,321,1384,354,N/A,N/A
2038,person,0.8016610741615295,82,337,231,437,511,N/A,N/A
2039,car,0.6939804553985596,72,1283,318,1340,357,N/A,N/A
2039,car,0.8040024638175964,73,1118,303,1202,368,N/A,N/A
2039,car,0.7347368597984314,77,1431,322,1512,382,N/A,N/A
2039,car,0.609974205493927,81,1342,321,1384,354,N/A,N/A
2039,person,0.7069419026374817,82,368,232,461,504,N/A,N/A
2040,car,0.6879671812057495,72,1283,317,1340,356,N/A,N/A
2040,car,0.8013847470283508,73,1118,303,1202,368,N/A,N/A
2040,car,0.7347597479820251,77,1431,322,1512,382,N/A,N/A
2040,car,0.6103720664978027,81,1342,322,1384,354,N/A,N/A
2040,person,0.7962364554405212,82,399,233,493,497,N/A,N/A
2041,car,0.6869959235191345,72,1283,317,1339,356,N/A,N/A
2041,car,0.826127290725708,73,1117,303,1202,369,N/A,N/A
2041,car,0.7416276335716248,77,1431,322,1512,382,N/A,N/A
2041,car,0.628933846950531,81,1342,322,1384,354,N/A,N/A
2041,person,0.6705349683761597,82,429,239,520,489,N/A,N/A
2042,car,0.68050616979599,72,1282,317,1338,355,N/A,N/A
2042,car,0.8387712836265564,73,1116,302,1201,369,N/A,N/A
2042,car,0.7368987798690796,77,1431,322,1512,382,N/A,N/A
2042,car,0.6319388747215271,81,1342,322,1384,354,N/A,N/A
2042,person,0.7323223352432251,82,453,242,545,483,N/A,N/A
2043,car,0.6844673752784729,72,1282,317,1338,355,N/A,N/A
2043,car,0.8405672907829285,73,1115,302,1200,370,N/A,N/A
2043,car,0.7377567291259766,77,1430,322,1512,382,N/A,N/A
2043,car,0.6356165409088135,81,1342,322,1384,354,N/A,N/A
2043,person,0.6773996353149414,82,476,242,567,481,N/A,N/A
2044,car,0.671110212802887,72,1282,317,1338,355,N/A,N/A
2044,car,0.8323737978935242,73,1113,302,1198,370,N/A,N/A
2044,car,0.7345209121704102,77,1430,322,1512,382,N/A,N/A
2044,car,0.6432723999023438,81,1342,322,1384,353,N/A,N/A
2044,person,0.791067361831665,82,500,242,588,477,N/A,N/A
2045,car,0.6603872179985046,72,1282,317,1339,355,N/A,N/A
2045,car,0.8136734366416931,73,1113,302,1198,370,N/A,N/A
2045,car,0.7346671223640442,77,1430,322,1512,382,N/A,N/A
2045,car,0.6357579231262207,81,1342,322,1384,353,N/A,N/A
2045,person,0.801968514919281,82,524,244,605,474,N/A,N/A
2046,car,0.6602116227149963,72,1282,317,1338,355,N/A,N/A
2046,car,0.839898407459259,73,1113,302,1197,371,N/A,N/A
2046,car,0.7371482849121094,77,1430,322,1512,382,N/A,N/A
2046,car,0.6384331583976746,81,1342,322,1384,353,N/A,N/A
2046,person,0.7678811550140381,82,543,245,621,470,N/A,N/A
2047,car,0.6344631910324097,72,1281,317,1336,355,N/A,N/A
2047,car,0.856049656867981,73,1111,302,1197,372,N/A,N/A
2047,car,0.7347115278244019,77,1431,322,1512,382,N/A,N/A
2047,car,0.6516929268836975,81,1342,322,1384,353,N/A,N/A
2047,person,0.6720446348190308,82,561,246,636,468,N/A,N/A
2048,car,0.6301162242889404,72,1280,317,1335,356,N/A,N/A
2048,car,0.8581746220588684,73,1110,303,1196,373,N/A,N/A
2048,car,0.7355078458786011,77,1431,322,1512,382,N/A,N/A
2048,car,0.6580381989479065,81,1342,322,1384,353,N/A,N/A
2048,person,0.7788913249969482,82,577,249,651,467,N/A,N/A
2049,car,0.6323596239089966,72,1280,318,1335,356,N/A,N/A
2049,car,0.8525030016899109,73,1108,302,1196,374,N/A,N/A
2049,car,0.7323270440101624,77,1431,322,1512,382,N/A,N/A
2049,car,0.6760284900665283,81,1342,322,1384,353,N/A,N/A
2049,person,0.7223646640777588,82,595,253,668,461,N/A,N/A
2050,car,0.6530872583389282,72,1279,318,1337,355,N/A,N/A
2050,car,0.8658301830291748,73,1107,301,1196,375,N/A,N/A
2050,car,0.7426835894584656,77,1431,321,1513,382,N/A,N/A
2050,car,0.6689884066581726,81,1343,322,1384,353,N/A,N/A
2050,person,0.7538267374038696,82,614,253,685,457,N/A,N/A
2051,car,0.6439582109451294,72,1278,317,1337,355,N/A,N/A
2051,car,0.8664049506187439,73,1105,301,1196,375,N/A,N/A
2051,car,0.7373610138893127,77,1431,322,1512,382,N/A,N/A
2051,car,0.6781095266342163,81,1343,322,1384,353,N/A,N/A
2051,person,0.8185776472091675,82,627,254,695,453,N/A,N/A
2052,car,0.6341837048530579,72,1278,317,1337,355,N/A,N/A
2052,car,0.8487266302108765,73,1103,301,1195,377,N/A,N/A
2052,car,0.7365214824676514,77,1431,322,1512,382,N/A,N/A
2052,car,0.6677007675170898,81,1343,322,1383,353,N/A,N/A
2052,person,0.7851357460021973,82,643,257,707,449,N/A,N/A
2053,car,0.6291214823722839,72,1277,318,1337,355,N/A,N/A
2053,car,0.8289027214050293,73,1101,301,1194,377,N/A,N/A
2053,car,0.7284688949584961,77,1431,322,1512,382,N/A,N/A
2053,car,0.66202312707901,81,1343,322,1383,353,N/A,N/A
2053,person,0.76683109998703,82,655,258,719,446,N/A,N/A
2054,car,0.6121296286582947,72,1276,318,1338,355,N/A,N/A
2054,car,0.8292925953865051,73,1100,300,1193,378,N/A,N/A
2054,car,0.7337860465049744,77,1431,322,1512,382,N/A,N/A
2054,car,0.6583317518234253,81,1343,322,1382,353,N/A,N/A
2054,person,0.7536507844924927,82,670,259,732,441,N/A,N/A
2055,car,0.5975072383880615,72,1275,318,1339,355,N/A,N/A
2055,car,0.8194990158081055,73,1098,300,1192,378,N/A,N/A
2055,car,0.7234794497489929,77,1431,322,1513,382,N/A,N/A
2055,car,0.6497600674629211,81,1343,322,1382,352,N/A,N/A
2055,person,0.7366470694541931,82,686,257,744,438,N/A,N/A
2056,car,0.5438593029975891,72,1275,317,1333,355,N/A,N/A
2056,car,0.8088189959526062,73,1097,300,1191,378,N/A,N/A
2056,car,0.7300345301628113,77,1431,322,1513,382,N/A,N/A
2056,car,0.6550314426422119,81,1343,322,1382,352,N/A,N/A
2056,person,0.6970730423927307,82,698,258,754,436,N/A,N/A
2057,car,0.5378904938697815,72,1275,317,1327,355,N/A,N/A
2057,car,0.816205620765686,73,1096,300,1190,379,N/A,N/A
2057,car,0.7315934300422668,77,1431,322,1513,382,N/A,N/A
2057,car,0.6525582671165466,81,1343,322,1382,352,N/A,N/A
2057,person,0.7208479046821594,82,708,256,765,431,N/A,N/A
2058,car,0.5265854001045227,72,1274,316,1322,354,N/A,N/A
2058,car,0.8183392286300659,73,1095,300,1189,381,N/A,N/A
2058,car,0.7281139492988586,77,1431,322,1513,382,N/A,N/A
2058,car,0.6542068123817444,81,1343,322,1382,352,N/A,N/A
2058,person,0.7516098022460938,82,721,257,775,430,N/A,N/A
2059,car,0.499456524848938,72,1274,316,1318,354,N/A,N/A
2059,car,0.8168720602989197,73,1093,300,1189,382,N/A,N/A
2059,car,0.7305667400360107,77,1431,322,1513,382,N/A,N/A
2059,car,0.650438666343689,81,1343,322,1382,352,N/A,N/A
2059,person,0.728977620601654,82,732,261,783,428,N/A,N/A
2060,car,0.4992446303367615,72,1273,315,1314,352,N/A,N/A
2060,car,0.8326517939567566,73,1091,300,1188,383,N/A,N/A
2060,car,0.7290148138999939,77,1430,322,1513,382,N/A,N/A
2060,car,0.6563392877578735,81,1343,322,1382,352,N/A,N/A
2060,person,0.7174020409584045,82,744,257,794,428,N/A,N/A
2061,car,0.47872433066368103,72,1274,315,1314,353,N/A,N/A
2061,car,0.8464017510414124,73,1089,300,1187,384,N/A,N/A
2061,car,0.7279160618782043,77,1430,322,1513,382,N/A,N/A
2061,car,0.6537496447563171,81,1343,322,1382,352,N/A,N/A
2061,person,0.7749015688896179,82,754,256,804,426,N/A,N/A
2062,car,0.47326958179473877,72,1274,316,1317,353,N/A,N/A
2062,car,0.8272045254707336,73,1087,302,1186,385,N/A,N/A
2062,car,0.7308148145675659,77,1430,322,1513,382,N/A,N/A
2062,car,0.6461989283561707,81,1343,322,1383,352,N/A,N/A
2062,person,0.7352490425109863,82,764,258,812,424,N/A,N/A
2063,car,0.5030755996704102,72,1274,316,1326,353,N/A,N/A
2063,car,0.8335210680961609,73,1084,303,1185,385,N/A,N/A
2063,car,0.7262330055236816,77,1431,322,1513,382,N/A,N/A
2063,car,0.641765296459198,81,1343,322,1382,352,N/A,N/A
2063,person,0.7346422672271729,82,771,255,821,421,N/A,N/A
2064,car,0.46997055411338806,72,1274,316,1330,353,N/A,N/A
2064,car,0.840382993221283,73,1081,303,1184,386,N/A,N/A
2064,car,0.7332364320755005,77,1431,322,1513,382,N/A,N/A
2064,car,0.6290108561515808,81,1343,322,1382,352,N/A,N/A
2064,person,0.7073884606361389,82,783,267,830,416,N/A,N/A
2065,car,0.46311864256858826,72,1274,316,1331,352,N/A,N/A
2065,car,0.8548790216445923,73,1079,301,1184,386,N/A,N/A
2065,car,0.7260093092918396,77,1431,321,1512,382,N/A,N/A
2065,car,0.6206084489822388,81,1343,322,1382,352,N/A,N/A
2065,person,0.7427489161491394,82,793,264,839,414,N/A,N/A
2066,car,0.43846115469932556,72,1274,316,1329,352,N/A,N/A
2066,car,0.8644636869430542,73,1076,301,1182,386,N/A,N/A
2066,car,0.7250924110412598,77,1431,321,1512,382,N/A,N/A
2066,car,0.6059597730636597,81,1343,321,1382,352,N/A,N/A
2066,person,0.7235015034675598,82,801,261,846,414,N/A,N/A
2067,car,0.4453777074813843,72,1274,317,1334,351,N/A,N/A
